"Enddatetime","TimerName","UserName","Event_ID"
"26/10/2016 17:29:18","CAP:MPG.AMB_ORG_PACKAGE-AOV1.5","MLOPEZVIZCARRA",887
"26/10/2016 17:29:37","USR:PWR-FRAMEWORK CHART OPEN POST-CREATE","DCHHAGANLAL",501
"26/10/2016 17:30:10","USR:ORM.GETTHERAPEUTICSUBSTITUTIONS","VPONNEQUIN",1362
"26/10/2016 17:30:11","CAP:ORM.NEWORDERMISSINGREQUIREDDETAILS","VPONNEQUIN",1286
"26/10/2016 17:30:11","CAP:ORM.NEWORDERMISSINGREQUIREDDETAILS","VPONNEQUIN",1286
"26/10/2016 17:30:12","USR:ORM.GETTHERAPEUTICSUBSTITUTIONS","VPONNEQUIN",1362
"26/10/2016 17:30:53","USR:PWR-SWITCHFRAME","BMOORE005",344
"26/10/2016 17:31:16","USR: LOADING ORDERS TAB","VPONNEQUIN",1311
"26/10/2016 17:31:26","CAP:MPG:ORDERSELECTION.O2_CELL_CLICK","VPONNEQUIN",1280
"26/10/2016 17:31:27","CAP:MPG:ORDERSELECTION.O2_CELL_CLICK","VPONNEQUIN",1280
"26/10/2016 17:31:38","USR:PWR-CREATE VIEW","MLOPEZVIZCARRA",981
"26/10/2016 17:31:39","USR: PROCESS DISCERN ALERTS","VPONNEQUIN",1312
"26/10/2016 17:31:39","CAP:MPG LAUNCH MPAGE","MLOPEZVIZCARRA",876
"26/10/2016 17:31:39","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","MLOPEZVIZCARRA",945
"26/10/2016 17:31:41","CAP:ORM.NEWORDERMISSINGREQUIREDDETAILS","VPONNEQUIN",1286
"26/10/2016 17:31:53","CAP:ORM.NONMEDDUPCHECKDLGONORDERANYWAY","VPONNEQUIN",1287
"26/10/2016 17:31:56","CKPT:WINDOWSSESSIONMONITOR-ALL","DCHHAGANLAL",394
"26/10/2016 17:31:56","CAP:MPG MPAGE VIEWPOINT CLICK ON SCRATCHPAD","MLOPEZVIZCARRA",877
"26/10/2016 17:31:59","USR:PWR-SHOW VIEW","VPONNEQUIN",1397
"26/10/2016 17:32:00","USR:POWERPLANS.LOAD PLAN DATA","MLOPEZVIZCARRA",975
"26/10/2016 17:32:17","CAP:ORM.ADDPENDINGDIAGNOSIS","MLOPEZVIZCARRA",889
"26/10/2016 17:32:20","USR:ORM.SIGNORDERS-INVOKEDISCERN","MLOPEZVIZCARRA",969
"26/10/2016 17:32:53","USR:PWR-SWITCHFRAME","MLOPEZVIZCARRA",987
"26/10/2016 17:33:12","CKPT: DOC STOP PN TAB","BMOORE005",230
"26/10/2016 17:33:16","USR:PWR-SWITCHFRAME","LLOCKE",850
"26/10/2016 17:33:51","CAP:MPG_CONSOLIDATED_PROBLEMS_02_SEARCH_WINDOW","LLOCKE",707
"26/10/2016 17:34:23","CAP:MPG:ORDERSELECTION.O2_CELL_CLICK","LLOCKE",706
"26/10/2016 17:34:40","CAP:MPG NEW ORDER ENTRY SEARCH","LLOCKE",696
"26/10/2016 17:34:53","USR:PWR-REFRESH VIEW","KMEYER008",665
"26/10/2016 17:35:22","USR:POWERPLANS.LOAD PLAN DATA","LLOCKE",833
"26/10/2016 17:35:58","USR:ORM.SEARCHSTRINGITEM","KMEYER008",642
"26/10/2016 17:36:08","USR:ORM.DISPLAYORDERABLESEARCHRESULTS","KMEYER008",627
"26/10/2016 17:36:13","USR:ORM.DISPLAYORDERABLESEARCHRESULTS","KMEYER008",627
"26/10/2016 17:36:13","USR: PROCESS DISCERN ALERTS","KMEYER008",570
"26/10/2016 17:36:19","USR: PROCESS DISCERN ALERTS","KMEYER008",570
"26/10/2016 17:36:28","USR:ORM.DISPLAYORDERABLESEARCHRESULTS","KMEYER008",627
"26/10/2016 17:36:49","CKPT:WINDOWSSESSIONMONITOR-ALL","KMEYER008",556
"26/10/2016 17:36:49","USR:ORM.ENHANCEDDETAILSTABCREATED","KMEYER008",629
"26/10/2016 17:37:14","USR:ORM.SEARCHSTRINGITEM","KMEYER008",642
"26/10/2016 17:37:21","USR:ORM.BATCHLOADFORMULARYINFOVERSION3","KMEYER008",622
"26/10/2016 17:37:39","CKPT:WINDOWSSESSIONMONITOR-ALL","KMEYER008",556
"26/10/2016 17:37:39","CKPT:WINDOWSSESSIONMONITOR-ALL","KMEYER008",556
"26/10/2016 17:38:34","USR:MPG.AMB_ORG_LOAD - LOAD COMPONENT","DCHHAGANLAL",422
"26/10/2016 17:39:21","USR:PWR-OPEN CHART","DCHHAGANLAL",503
"26/10/2016 17:39:29","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","KMEYER008",614
"26/10/2016 17:39:45","USR:REGIMENS.DISPLAY REGIMEN","VPONNEQUIN",1414
"26/10/2016 17:39:47","USR:MPG.DOCUMENTATION_HPI.O1 - LOAD COMPONENT","KMEYER008",600
"26/10/2016 17:40:05","USR:PWR-REFRESH VIEW","KMEYER008",665
"26/10/2016 17:40:32","USR:MPG.DOCUMENTATION_PE.O1 - LOAD COMPONENT","AFRENCH",88
"26/10/2016 17:40:37","USR:MPG.HOME_MEDS.O2 - LOAD COMPONENT","VPONNEQUIN",1336
"26/10/2016 17:41:27","CKPT:WINDOWSSESSIONMONITOR-ALL","DCHHAGANLAL",394
"26/10/2016 17:41:29","CKPT:WINDOWSSESSIONMONITOR-ALL","LLOCKE",722
"26/10/2016 17:41:52","USR:MPG.EDDMAINTENANCE.O2 - LOAD COMPONENT","BMOORE005",275
"26/10/2016 17:41:57","CKPT:WINDOWSSESSIONMONITOR-ALL","BMOORE005",231
"26/10/2016 17:41:58","USR:MPG.VITALSIGNS.WF - LOAD COMPONENT","BMOORE005",290
"26/10/2016 17:42:13","USR:MPG.AMB_ORG_LOAD - ADDBUTTON","MLOPEZVIZCARRA",922
"26/10/2016 17:43:25","USR: PROCESS DISCERN ALERTS","MLOPEZVIZCARRA",914
"26/10/2016 17:43:58","USR:PWR-SWITCHFRAME","KMEYER008",667
"26/10/2016 17:44:40","CAP:MPG MPAGE VIEWPOINT CLICK ON SCRATCHPAD","VPONNEQUIN",1269
"26/10/2016 17:46:18","USR: DOCV: PREVIEW NOTE","MLOPEZVIZCARRA",906
"26/10/2016 17:46:23","USR:ORM.BUILDSDL","VPONNEQUIN",1355
"26/10/2016 17:47:26","CAP:MPG_CONSOLIDATED_PROBLEMS_02_SEARCH_WINDOW","DCHHAGANLAL",378
"26/10/2016 17:47:49","USR:MPG.ORDERS.O1 - LOAD COMPONENT","VPONNEQUIN",1343
"26/10/2016 17:47:50","CAP:MPG DETAILED REVIEW SUBSECTION - CLICK NAVIGATOR LINK","DCHHAGANLAL",362
"26/10/2016 17:48:33","USR:ORM.LOADORDERDIAGNOSES","VPONNEQUIN",1366
"26/10/2016 17:52:00","CKPT:WINDOWSSESSIONMONITOR-ALL","BMOORE005",231
"26/10/2016 17:52:06","USR:MPG.CONSOL_PROB.O2 - LOAD COMPONENT","DCHHAGANLAL",428
"26/10/2016 17:52:44","USR:PWR-CREATE VIEW","LLOCKE",844
"26/10/2016 17:53:00","USR:PWR-CREATE VIEW","VPONNEQUIN",1391
"26/10/2016 17:53:04","CAP:MPG NEW ORDER ENTRY O1 CLICK ON ORDER FROM SEARCH","LLOCKE",694
"26/10/2016 17:53:12","CAP:MPG DETAILED REVIEW SUBSECTION - CLICK NAVIGATOR LINK","AFRENCH",3
"26/10/2016 17:53:56","CKPT:WINDOWSSESSIONMONITOR-ALL","AFRENCH",34
"26/10/2016 17:54:12","CAP:ORM.SIGNPOTENTIALDIAGNOSES","LLOCKE",716
"26/10/2016 17:54:13","USR:MPG.NEW_ORDER_ENTRY.O1 - LOAD COMPONENT","LLOCKE",782
"26/10/2016 17:54:16","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","LLOCKE",786
"26/10/2016 17:54:40","USR:ORM.SIGNORDERS-BEGIN","BMOORE005",321
"26/10/2016 17:55:44","USR:PWR-SWITCHFRAME","AFRENCH",176
"26/10/2016 17:55:47","USR:MPG.DOCUMENTATION_HPI.O1 - LOAD COMPONENT","AFRENCH",87
"26/10/2016 17:55:47","USR:MPG.DOCUMENTATION_PE.O1 - LOAD COMPONENT","AFRENCH",88
"26/10/2016 17:55:54","CAP:MPG LAUNCH MPAGE","VPONNEQUIN",1268
"26/10/2016 17:56:08","USR:MPG.CONSOL_PROB.O2 - LOAD COMPONENT","DCHHAGANLAL",428
"26/10/2016 17:56:11","USR:MPG.IO.O2 - LOAD COMPONENT","AFRENCH",99
"26/10/2016 17:56:31","CKPT:WINDOWSSESSIONMONITOR-ALL","DCHHAGANLAL",394
"26/10/2016 17:56:50","USR:PWR-SWITCHFRAME","LLOCKE",850
"26/10/2016 17:56:57","USR:PWR-SWITCHFRAME","MLOPEZVIZCARRA",987
"26/10/2016 17:57:04","CKPT:WINDOWSSESSIONMONITOR-ALL","BMOORE005",231
"26/10/2016 17:57:10","CAP:MPG.AMB_ORG_PACKAGE-AOV1.5","LLOCKE",704
"26/10/2016 17:57:12","USR:MPG.AMB_ORG_LOAD - EDIT ROWS(MY_DAY)","LLOCKE",759
"26/10/2016 17:57:14","CKPT:WINDOWSSESSIONMONITOR-ALL","MLOPEZVIZCARRA",898
"26/10/2016 17:57:34","USR:MPG.CONSOL_PROB.O1 - LOAD COMPONENT","LLOCKE",764
"26/10/2016 17:58:09","USR:PWR-SWITCHFRAME","LLOCKE",850
"26/10/2016 17:58:16","USR:ORM.GETTHERAPEUTICSUBSTITUTIONS","DCHHAGANLAL",468
"26/10/2016 17:58:17","USR: PROCESS DISCERN ALERTS","DCHHAGANLAL",408
"26/10/2016 17:58:17","USR:ORM.GETTHERAPEUTICSUBSTITUTIONS","DCHHAGANLAL",468
"26/10/2016 17:59:06","USR:PWR-SWITCHFRAME","VPONNEQUIN",1398
"26/10/2016 17:59:08","USR:MPG.AMB_ORG_LOAD - EDIT ROWS(MY_DAY)","VPONNEQUIN",1324
"26/10/2016 17:59:13","USR: PROCESS DISCERN ALERTS","VPONNEQUIN",1312
"26/10/2016 17:59:13","USR:PWR-SHOW VIEW","VPONNEQUIN",1397
"26/10/2016 17:59:15","USR:ORM.SIGNORDERS-INVOKEDISCERN","DCHHAGANLAL",489
"26/10/2016 17:59:15","USR:MPG.MICRO.O2 - LOAD COMPONENT","VPONNEQUIN",1339
"26/10/2016 17:59:37","USR:PWR-SWITCHFRAME","VPONNEQUIN",1398
"26/10/2016 18:00:24","USR:PWR-SWITCHFRAME","DCHHAGANLAL",506
"26/10/2016 18:00:24","USR:PWR-APPLICATION STARTUP","DCHHAGANLAL",498
"26/10/2016 18:00:28","USR:PWR-SHOW VIEW","DCHHAGANLAL",505
"26/10/2016 18:00:38","USR:MPG.DOCUMENTATION_PE.O1 - LOAD COMPONENT","DCHHAGANLAL",433
"26/10/2016 18:01:00","USR:MPG.DOCUMENTATION_PE.O1 - LOAD COMPONENT","AFRENCH",88
"26/10/2016 18:02:06","CKPT:WINDOWSSESSIONMONITOR-ALL","BMOORE005",231
"26/10/2016 18:03:25","USR:PWR-SHOW VIEW","MLOPEZVIZCARRA",986
"26/10/2016 18:03:34","CAP:ORM.ORDERSENTENCERETRIEVEUNFILTERED","MLOPEZVIZCARRA",893
"26/10/2016 18:03:44","USR:ORM.SIGNORDERS-BEGIN","MLOPEZVIZCARRA",968
"26/10/2016 18:03:44","USR:ORM.SIGNORDERS-INVOKEINTERACTIONCHECKING","MLOPEZVIZCARRA",970
"26/10/2016 18:03:56","USR: PROCESS DISCERN ALERTS","MLOPEZVIZCARRA",914
"26/10/2016 18:04:08","USR:MPG.DOCUMENTATION_HPI.O1 - LOAD COMPONENT","MLOPEZVIZCARRA",933
"26/10/2016 18:04:08","USR:MPG.DOCUMENTATION_PE.O1 - LOAD COMPONENT","MLOPEZVIZCARRA",934
"26/10/2016 18:04:11","CKPT: DOC STOP PN TAB","MLOPEZVIZCARRA",897
"26/10/2016 18:04:29","USR: DOCV: PREVIEW NOTE","MLOPEZVIZCARRA",906
"26/10/2016 18:05:32","USR: START CHART","DCHHAGANLAL",411
"26/10/2016 18:07:21","CKPT:WINDOWSSESSIONMONITOR-ALL","MLOPEZVIZCARRA",898
"26/10/2016 18:10:16","CAP:MPG NEW ORDER ENTRY SEARCH","LLOCKE",696
"26/10/2016 18:10:21","CAP:MPG NEW ORDER ENTRY O1 ADD TO SCRATCHPAD FROM SEARCH","LLOCKE",693
"26/10/2016 18:10:28","USR:ORM.GETTHERAPEUTICSUBSTITUTIONS","LLOCKE",807
"26/10/2016 18:10:28","USR: PROCESS DISCERN ALERTS","LLOCKE",743
"26/10/2016 18:10:30","USR:POWERPLANS.LOAD PLAN DATA","LLOCKE",833
"26/10/2016 18:11:01","USR:MPG.NEW_ORDER_ENTRY.O1 - LOAD COMPONENT","KMEYER008",609
"26/10/2016 18:11:05","USR:MPG.CHIEF_COMPLAINT.O1 - LOAD COMPONENT","VPONNEQUIN",1328
"26/10/2016 18:11:10","USR:REGIMENS.DISPLAY REGIMEN","KMEYER008",682
"26/10/2016 18:11:34","USR:MPG.NEW_ORDER_ENTRY.O1 - LOAD COMPONENT","KMEYER008",609
"26/10/2016 18:11:45","CKPT: DOC STOP PN TAB","KMEYER008",554
"26/10/2016 18:11:58","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","LLOCKE",786
"26/10/2016 18:14:25","USR:PWR-SWITCHFRAME","KMEYER008",667
"26/10/2016 18:14:32","USR: PROCESS DISCERN ALERTS","KMEYER008",570
"26/10/2016 18:14:34","CAP:MPG LAUNCH MPAGE","KMEYER008",527
"26/10/2016 18:15:14","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","VPONNEQUIN",1345
"26/10/2016 18:15:14","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","VPONNEQUIN",1345
"26/10/2016 18:15:14","USR:MPG.VIEWPOINT LOAD SWITCH VIEW","VPONNEQUIN",1350
"26/10/2016 18:16:40","USR:POWERPLANS.SIGN PLANS","VPONNEQUIN",1387
"26/10/2016 18:16:41","USR:MPG.ORDERS.O1 - LOAD COMPONENT","VPONNEQUIN",1343
"26/10/2016 18:17:06","USR:MPG.MP_UNIFIED_DRIVER LOAD ENTIRE PAGE","LLOCKE",781
"26/10/2016 18:17:06","USR: START CHART","DCHHAGANLAL",411
"26/10/2016 18:17:10","CKPT:WINDOWSSESSIONMONITOR-ALL","KMEYER008",556
"26/10/2016 18:17:29","USR:MPG.CONSOL_PROB.O2 - LOAD COMPONENT","LLOCKE",765
"26/10/2016 18:18:28","CAP:MPG CONSOLIDATED PROBLEM ADD THIS VISIT","VPONNEQUIN",1265
"26/10/2016 18:19:05","USR:MPG.ORDERS.O1 - LOAD COMPONENT","LLOCKE",784
"26/10/2016 18:19:11","USR:PWR-SHOW VIEW","KMEYER008",666
"26/10/2016 18:19:21","CAP:MPG SCRATCHPAD ORDERS FOR SIGNATURE DXTABLE","VPONNEQUIN",1274
"26/10/2016 18:19:25","USR: PROCESS DISCERN ALERTS","VPONNEQUIN",1312
"26/10/2016 18:19:29","USR:ORM.ENHANCEDDETAILSTABCREATED","VPONNEQUIN",1361
"26/10/2016 18:19:38","USR:IPV.SHOW IMAGE","KMEYER008",583
"26/10/2016 18:19:52","USR:ORM.SIGNORDERS-NONMEDDUPCHECK","LLOCKE",828
"26/10/2016 18:19:52","USR:ORM.SIGNORDERS-INVOKEDISCERN","LLOCKE",826
"26/10/2016 18:19:58","USR:ORM.ROUTEELECTRONICPRESCRIBING","LLOCKE",824
"26/10/2016 18:20:30","CKPT:WINDOWSSESSIONMONITOR-ALL","DCHHAGANLAL",394
"26/10/2016 18:21:52","USR: DOCV: LOAD NOTE PROFILE","BMOORE005",241
"26/10/2016 18:21:54","USR:PWR-CREATE VIEW","BMOORE005",339
"26/10/2016 18:22:54","USR:MPG.ORDERS.O2 - LOAD COMPONENT","VPONNEQUIN",1344
"26/10/2016 18:23:19","USR: PROCESS DISCERN ALERTS","BMOORE005",246
"26/10/2016 18:23:20","CAP:ORM.NEWORDERMISSINGREQUIREDDETAILS","BMOORE005",223
"26/10/2016 18:23:48","USR:REGIMENS.DISPLAY REGIMEN","LLOCKE",870
"26/10/2016 18:23:50","USR:ORM.ENHANCEDDETAILSTABCREATED","LLOCKE",806
"26/10/2016 18:24:08","CAP:ORM.SIGNENCOUNTERDIAGNOSES","LLOCKE",715
"26/10/2016 18:24:11","ENG:ORM.SIGNORDERS-SAVETODATABASE","LLOCKE",724
"26/10/2016 18:24:11","USR:POWERPLANS.SIGN PLANS","LLOCKE",834
"26/10/2016 18:24:44","USR:MPG.AMB_ORG_LOAD - EDIT ROWS(MY_DAY)","BMOORE005",261
"26/10/2016 18:26:12","CAP:MPG_CONSOLIDATED_PROBLEMS_02_SEARCH_WINDOW","LLOCKE",707
"26/10/2016 18:27:26","USR:PWR-SHOW VIEW","KMEYER008",666
"26/10/2016 18:29:01","USR:REGIMENS.DISPLAY REGIMEN","MLOPEZVIZCARRA",993
"26/10/2016 18:29:03","USR:ORM.DISPLAYORDERCATALOGSEARCH","MLOPEZVIZCARRA",955
"26/10/2016 18:29:05","CKPT: DOC STOP PN TAB","LLOCKE",720
"26/10/2016 18:30:02","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","LLOCKE",786
"26/10/2016 18:30:08","USR:ORM.SIGNORDERS-SAVETODATABASE","LLOCKE",830
"26/10/2016 18:30:08","USR:MPG.HOME_MEDS.O2 - LOAD COMPONENT","LLOCKE",773
"26/10/2016 18:30:11","USR:MPG.ORDERS.O1 - LOAD COMPONENT","LLOCKE",784
"26/10/2016 18:30:19","USR: PROCESS DISCERN ALERTS","LLOCKE",743
"26/10/2016 18:30:20","USR:MPG.LABORATORY.WF - LOAD COMPONENT","LLOCKE",776
"26/10/2016 18:30:27","USR:MPG.CHIEF_COMPLAINT.O1 - LOAD COMPONENT","MLOPEZVIZCARRA",928
"26/10/2016 18:30:32","USR: DOCV: PREVIEW NOTE","MLOPEZVIZCARRA",906
"26/10/2016 18:31:19","USR: PROCESS DISCERN ALERTS","DCHHAGANLAL",408
"26/10/2016 18:31:20","USR:PWR-SWITCHFRAME","DCHHAGANLAL",506
"26/10/2016 18:31:27","CAP:MPG DETAILED REVIEW SUBSECTION - CLICK NAVIGATOR LINK","DCHHAGANLAL",362
"26/10/2016 18:33:44","USR:PWR.PVINBOX.OPEN CONFIGURATION","VPONNEQUIN",1411
"26/10/2016 18:33:58","USR:MPG.LABORATORY.WF - LOAD COMPONENT","VPONNEQUIN",1338
"26/10/2016 18:33:58","USR:MPG.DOCUMENTS.O2 - LOAD COMPONENT","VPONNEQUIN",1335
"26/10/2016 18:33:59","USR:MPG.CONSOL_PROB.O1 - LOAD COMPONENT","VPONNEQUIN",1329
"26/10/2016 18:33:59","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","VPONNEQUIN",1345
"26/10/2016 18:34:54","CAP:MPG NEW ORDER ENTRY SEARCH","VPONNEQUIN",1272
"26/10/2016 18:35:26","USR:ORM.BUILDSDL","VPONNEQUIN",1355
"26/10/2016 18:35:28","USR:ORM.ENHANCEDDETAILSTABCREATED","VPONNEQUIN",1361
"26/10/2016 18:36:58","USR:PWR-FRAMEWORK CHART OPEN POST-CREATE","KMEYER008",662
"26/10/2016 18:37:12","USR:PWR-SWITCHFRAME","LLOCKE",850
"26/10/2016 18:37:12","USR:PWR-SWITCHFRAME","LLOCKE",850
"26/10/2016 18:37:12","USR:POWERFORMS.SET CURRENT SECTION","KMEYER008",649
"26/10/2016 18:37:25","USR:MPG.AMB_ORG_LOAD - ADDBUTTON","LLOCKE",757
"26/10/2016 18:37:25","USR:ORM.SIGNORDERS-NONMEDDUPCHECKDLGONCREATE","VPONNEQUIN",1382
"26/10/2016 18:37:47","USR:PWR-SHOW VIEW","KMEYER008",666
"26/10/2016 18:37:48","USR:PWR-FRAMEWORK CHART OPEN POST-CREATE","KMEYER008",662
"26/10/2016 18:37:50","USR:MPG.CONSOLIDATED_HISTORY - LOAD COMPONENT","KMEYER008",596
"26/10/2016 18:37:56","CKPT:WINDOWSSESSIONMONITOR-ALL","LLOCKE",722
"26/10/2016 18:38:00","USR:MPG.DOCUMENTATION_ROS.O1 - LOAD COMPONENT","KMEYER008",602
"26/10/2016 18:38:00","USR:MPG.VITALSIGNS.WF - LOAD COMPONENT","KMEYER008",619
"26/10/2016 18:38:59","USR:MPG.AMB_ORG_LOAD - LOAD COMPONENT","VPONNEQUIN",1325
"26/10/2016 18:39:22","CAP:MPG SCRATCHPAD ORDERS FOR SIGNATURE MODIFY","LLOCKE",699
"26/10/2016 18:39:24","USR:MPG.DOCUMENTATION_ROS.O1 - LOAD COMPONENT","DCHHAGANLAL",434
"26/10/2016 18:39:25","USR:MPG.MP_UNIFIED_DRIVER LOAD ENTIRE PAGE","DCHHAGANLAL",444
"26/10/2016 18:40:14","USR:MPG.NEW_ORDER_ENTRY.O1 - LOAD COMPONENT","LLOCKE",782
"26/10/2016 18:40:25","USR:MPG.PATHOLOGY.O2 - LOAD COMPONENT","VPONNEQUIN",1346
"26/10/2016 18:41:30","USR:MPG.HOME_MEDS.O2 - LOAD COMPONENT","VPONNEQUIN",1336
"26/10/2016 18:43:00","CAP:MPG DETAILED REVIEW SUBSECTION - CLICK NAVIGATOR LINK","DCHHAGANLAL",362
"26/10/2016 18:43:33","USR:MPG.IMMUNIZATIONS.O2 - LOAD COMPONENT","KMEYER008",605
"26/10/2016 18:43:42","USR:PWR-SWITCHFRAME","DCHHAGANLAL",506
"26/10/2016 18:43:56","USR:ORM.PLACENEWORDER-CREATEOBJECT","DCHHAGANLAL",482
"26/10/2016 18:44:34","CAP:MPG MPAGE VIEWPOINT CLICK ON SCRATCHPAD","VPONNEQUIN",1269
"26/10/2016 18:44:45","USR:PWR-SWITCHFRAME","DCHHAGANLAL",506
"26/10/2016 18:44:52","USR:PWR-CREATE VIEW","DCHHAGANLAL",500
"26/10/2016 18:44:53","USR:MPG.DOCUMENTS.O2 - LOAD COMPONENT","DCHHAGANLAL",435
"26/10/2016 18:45:15","USR:ORM.LOADORDERPROFILE","DCHHAGANLAL",479
"26/10/2016 18:45:15","USR:PWR-CREATE VIEW","DCHHAGANLAL",500
"26/10/2016 18:45:45","USR:ORM.LOADORDERPROFILE","DCHHAGANLAL",479
"26/10/2016 18:46:44","USR:ORM.PLACENEWORDER-BEGIN","DCHHAGANLAL",481
"26/10/2016 18:46:50","CAP:ORM.NEWORDERMISSINGREQUIREDDETAILS","DCHHAGANLAL",383
"26/10/2016 18:50:20","USR:PROBDXLIST.LOAD PROFILE","DCHHAGANLAL",497
"26/10/2016 18:52:34","CAP:MPG MPAGE VIEWPOINT CLICK ON SCRATCHPAD","KMEYER008",528
"26/10/2016 18:52:34","CAP:MPG SCRATCHPAD LAUNCH ORDERS FOR SIGNATURE","KMEYER008",530
"26/10/2016 18:53:24","CAP:MPG SCRATCHPAD LAUNCH ORDERS FOR SIGNATURE","KMEYER008",530
"26/10/2016 18:53:27","ENG:ORM.SIGNORDERS-SAVETODATABASE","KMEYER008",559
"26/10/2016 18:53:28","USR:MPG.ORDERS.O1 - LOAD COMPONENT","KMEYER008",612
"26/10/2016 18:53:29","USR:MPG.PATHOLOGY.O2 - LOAD COMPONENT","VPONNEQUIN",1346
"26/10/2016 18:53:29","USR:MPG.DOCUMENTS.O2 - LOAD COMPONENT","VPONNEQUIN",1335
"26/10/2016 18:53:31","USR:MPG.HOME_MEDS.O2 - LOAD COMPONENT","KMEYER008",604
"26/10/2016 18:53:50","USR:MPG.REMINDERS.O2 - LOAD COMPONENT","VPONNEQUIN",1349
"26/10/2016 18:53:50","CAP:MPG DETAILED REVIEW SUBSECTION - CLICK NAVIGATOR LINK","VPONNEQUIN",1266
"26/10/2016 11:15:27","USR:IPV.SHOW IMAGE","SCOUNTS",1192
"26/10/2016 11:15:33","USR: PROCESS DISCERN ALERTS","VPONNEQUIN",1312
"26/10/2016 21:53:36","USR: DYNDOC EXECUTE AUTOTEXT DOCUMENT","LLOCKE",739
"26/10/2016 21:54:22","USR:MPG.CONSOL_PROB.O2 - LOAD COMPONENT","LLOCKE",765
"26/10/2016 21:55:02","CAP:MPG_CONSOLIDATED_PROBLEMS_02_SELECT_DIAGNOSIS_PROBLEM_SEARCH_WINDOW","LLOCKE",708
"26/10/2016 21:56:32","USR: START CHART","LLOCKE",746
"26/10/2016 21:56:34","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","LLOCKE",786
"26/10/2016 21:56:35","USR:ORM.LAUNCHRXREVIEWWINDOW","BMOORE005",305
"26/10/2016 21:56:48","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","LLOCKE",786
"26/10/2016 21:57:12","USR:PWR-CREATE VIEW","BMOORE005",339
"26/10/2016 21:57:38","USR:MPG.DOCUMENTATION_HPI.O1 - LOAD COMPONENT","LLOCKE",769
"26/10/2016 21:57:38","USR:MPG.HOME_MEDS.O2 - LOAD COMPONENT","LLOCKE",773
"26/10/2016 21:58:29","CKPT:WINDOWSSESSIONMONITOR-ALL","BMOORE005",231
"26/10/2016 22:00:30","CAP:MPG LAUNCH MPAGE","BMOORE005",192
"26/10/2016 22:01:20","USR:ORM.GETTHERAPEUTICSUBSTITUTIONS","BMOORE005",302
"26/10/2016 22:02:00","USR:PWR-CREATE VIEW","LLOCKE",844
"26/10/2016 22:02:20","USR:PWR-SWITCHFRAME","BMOORE005",344
"26/10/2016 22:02:46","USR: DYNDOC EXECUTE AUTOTEXT DOCUMENT","LLOCKE",739
"26/10/2016 22:02:48","USR:MPG.DOCUMENTATION_ROS.O1 - LOAD COMPONENT","BMOORE005",273
"26/10/2016 22:03:27","CKPT:WINDOWSSESSIONMONITOR-ALL","VPONNEQUIN",1294
"26/10/2016 22:03:34","CKPT:WINDOWSSESSIONMONITOR-ALL","BMOORE005",231
"26/10/2016 22:04:47","USR: DYNDOC ADD DOCUMENT","LLOCKE",738
"26/10/2016 22:05:07","USR:PWR-SHOW VIEW","LLOCKE",849
"26/10/2016 22:06:40","USR:PWR-SHOW VIEW","LLOCKE",849
"26/10/2016 22:06:40","USR:PWR-CREATE VIEW","LLOCKE",844
"26/10/2016 22:07:16","USR:MPG.NEW_ORDER_ENTRY.O1 - LOAD COMPONENT","LLOCKE",782
"26/10/2016 22:07:53","USR:ORM.SIGNORDERS-NONMEDDUPCHECK","LLOCKE",828
"26/10/2016 22:08:21","USR:MPG.MP_UNIFIED_DRIVER LOAD ENTIRE PAGE","LLOCKE",781
"26/10/2016 22:10:15","CKPT:WINDOWSSESSIONMONITOR-ALL","LLOCKE",722
"26/10/2016 22:10:46","USR:PWR-SHOW VIEW","LLOCKE",849
"26/10/2016 22:11:21","USR:MPG.DOCUMENTS.O2 - LOAD COMPONENT","BMOORE005",274
"26/10/2016 22:13:42","CAP: DYNDOC HIDE EMPTY SECTIONS","LLOCKE",688
"26/10/2016 22:14:04","CAP:MPG SCRATCHPAD ORDERS FOR SIGNATURE DXTABLE","LLOCKE",698
"26/10/2016 22:14:17","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","LLOCKE",786
"26/10/2016 22:17:21","USR:ORM.SIGNORDERS-SAVETODATABASE","BMOORE005",326
"26/10/2016 22:17:33","USR: START CHART","LLOCKE",746
"26/10/2016 22:17:37","USR:PWR-FRAMEWORK CHART OPEN POST-CREATE","BMOORE005",340
"26/10/2016 22:18:05","USR:MPG.CONSOLIDATED_HISTORY - LOAD COMPONENT","LLOCKE",766
"26/10/2016 22:19:30","USR:ORM.SIGNORDERS-SAVETODATABASE","VPONNEQUIN",1383
"26/10/2016 22:20:23","USR: PROCESS DISCERN ALERTS","LLOCKE",743
